1.199530800000000000e+09;3.754000186920166016e+00;1.369862894019582811e+01;7.492294311523437500e-01
1.199541600000000000e+09;3.930000305175781250e+00;1.369862894019582811e+01;9.552293419837951660e-01
1.199552400000000000e+09;4.458000183105468750e+00;1.388888804954884115e+01;-5.249183773994445801e-01
1.199563200000000000e+09;5.242000102996826172e+00;1.562499925785235888e+01;-8.407849073410034180e-01
1.199574000000000000e+09;6.040000438690185547e+00;1.562499925785235888e+01;6.744590401649475098e-01
1.199584800000000000e+09;5.584000110626220703e+00;1.562499925785235888e+01;1.126132965087890625e+00
1.199595600000000000e+09;5.046000003814697266e+00;1.515151523361521413e+01;-4.562517106533050537e-01
1.199606400000000000e+09;4.696000099182128906e+00;1.492537276254622114e+01;-1.094088554382324219e+00
1.199617200000000000e+09;4.816000461578369141e+00;1.470588155374399264e+01;3.936887681484222412e-01
1.199628000000000000e+09;4.564000129699707031e+00;1.408450658111861387e+01;1.158177375793457031e+00
1.199638800000000000e+09;4.223999977111816406e+00;1.369862894019582811e+01;-3.570665717124938965e-01
1.199649600000000000e+09;4.186000347137451172e+00;1.351351333935823540e+01;-1.232947826385498047e+00
1.199660400000000000e+09;4.228000164031982422e+00;1.333333280351429018e+01;2.883999049663543701e-01
1.199671200000000000e+09;4.174000263214111328e+00;1.315789387001561117e+01;1.322977423667907715e+00
1.199682000000000000e+09;4.148000240325927734e+00;1.282051255599517248e+01;-1.861629039049148560e-01
1.199692800000000000e+09;3.888000249862670898e+00;1.265822726552104349e+01;-1.429792165756225586e+00
1.199703600000000000e+09;3.646000146865844727e+00;1.265822726552104349e+01;-8.850367367267608643e-02
1.199714400000000000e+09;3.526000261306762695e+00;1.265822726552104349e+01;1.269569993019104004e+00
1.199725200000000000e+09;3.496000051498413086e+00;1.282051255599517248e+01;-2.441480755805969238e-02
1.199736000000000000e+09;3.448000192642211914e+00;1.265822726552104349e+01;-1.454206943511962891e+00
1.199746800000000000e+09;3.396000146865844727e+00;1.265822726552104349e+01;-1.647999584674835205e-01
1.199757600000000000e+09;3.314000129699707031e+00;1.265822726552104349e+01;1.446577310562133789e+00
1.199768400000000000e+09;3.196000099182128906e+00;1.265822726552104349e+01;3.036591708660125732e-01
1.199779200000000000e+09;3.066000223159790039e+00;1.249999911524361629e+01;-1.504562497138977051e+00
1.199790000000000000e+09;2.924000024795532227e+00;1.249999911524361629e+01;-5.005035400390625000e-01
1.199800800000000000e+09;2.818000078201293945e+00;1.234567897600692277e+01;1.361125469207763672e+00
1.199811600000000000e+09;2.722000122070312500e+00;1.234567897600692277e+01;5.417035222053527832e-01
1.199822400000000000e+09;2.612000226974487305e+00;1.219512161436995257e+01;-1.425214409828186035e+00
1.199833200000000000e+09;2.514000177383422852e+00;1.204819214812974337e+01;-5.111850500106811523e-01
1.199844000000000000e+09;2.486000061035156250e+00;1.190476100934072079e+01;1.499984741210937500e+00
1.199854800000000000e+09;2.588000059127807617e+00;1.190476100934072079e+01;8.606219887733459473e-01
1.199865600000000000e+09;2.802000045776367188e+00;1.204819214812974337e+01;-1.384014368057250977e+00
1.199876400000000000e+09;3.062000036239624023e+00;1.249999911524361629e+01;-9.735404253005981445e-01
1.199887200000000000e+09;3.276000261306762695e+00;1.249999911524361629e+01;1.228369951248168945e+00
1.199898000000000000e+09;3.408000230789184570e+00;1.298701180075097916e+01;9.414960145950317383e-01
1.199908800000000000e+09;3.380000114440917969e+00;1.315789387001561117e+01;-1.274147748947143555e+00
1.199919600000000000e+09;3.198000192642211914e+00;1.282051255599517248e+01;-1.001007080078125000e+00
1.199930400000000000e+09;2.962000131607055664e+00;1.265822726552104349e+01;1.268044114112854004e+00
1.199941200000000000e+09;2.804000139236450195e+00;1.234567897600692277e+01;1.313821792602539062e+00
1.199952000000000000e+09;2.702000141143798828e+00;1.234567897600692277e+01;-1.116977453231811523e+00
1.199962800000000000e+09;2.646000146865844727e+00;1.219512161436995257e+01;-1.297036647796630859e+00
1.199973600000000000e+09;2.552000045776367188e+00;1.176470575860627577e+01;9.475997090339660645e-01
1.199984400000000000e+09;2.598000049591064453e+00;1.176470575860627577e+01;1.367229223251342773e+00
1.199995200000000000e+09;2.820000171661376953e+00;1.219512161436995257e+01;-8.499404788017272949e-01
1.200006000000000000e+09;3.146000146865844727e+00;1.234567897600692277e+01;-1.278725504875183105e+00
1.200016800000000000e+09;3.538000106811523438e+00;1.265822726552104349e+01;1.058992266654968262e+00
1.200027600000000000e+09;3.842000246047973633e+00;1.249999911524361629e+01;1.812799453735351562e+00
1.200038400000000000e+09;3.870000123977661133e+00;1.219512161436995257e+01;-4.455702304840087891e-01
1.200049200000000000e+09;3.794000148773193359e+00;1.204819214812974337e+01;-1.373332977294921875e+00
1.200060000000000000e+09;4.770000457763671875e+00;1.162790658185133985e+01;6.759849786758422852e-01
1.200070800000000000e+09;5.616000175476074219e+00;1.176470575860627577e+01;1.676992058753967285e+00
1.200081600000000000e+09;5.454000473022460938e+00;1.204819214812974337e+01;-3.250221312046051025e-01
1.200092400000000000e+09;5.584000110626220703e+00;1.234567897600692277e+01;-1.504562497138977051e+00
1.200103200000000000e+09;5.504000186920166016e+00;1.249999911524361629e+01;4.821924567222595215e-01
1.200114000000000000e+09;5.148000240325927734e+00;1.249999911524361629e+01;1.779229044914245605e+00
1.200124800000000000e+09;4.696000099182128906e+00;1.265822726552104349e+01;-9.002960473299026489e-02
1.200135600000000000e+09;4.290000438690185547e+00;1.265822726552104349e+01;-1.730399489402770996e+00
1.200146400000000000e+09;3.988000154495239258e+00;1.265822726552104349e+01;-6.866664439439773560e-02
1.200157200000000000e+09;3.772000074386596680e+00;1.249999911524361629e+01;1.538132905960083008e+00
1.200168000000000000e+09;3.524000167846679688e+00;1.234567897600692277e+01;8.545182645320892334e-02
1.200178800000000000e+09;3.202000141143798828e+00;1.219512161436995257e+01;-1.562547683715820312e+00
1.200189600000000000e+09;2.924000024795532227e+00;1.162790658185133985e+01;-1.327555179595947266e-01
1.200200400000000000e+09;2.736000061035156250e+00;1.136363546310138339e+01;1.744132757186889648e+00
1.200211200000000000e+09;2.636000156402587891e+00;1.123595486053266868e+01;5.523850321769714355e-01
1.200222000000000000e+09;2.692000150680541992e+00;1.136363546310138339e+01;-1.438947677612304688e+00
1.200232800000000000e+09;2.816000223159790039e+00;1.149425221995174518e+01;-4.425183832645416260e-01
1.200243600000000000e+09;3.030000209808349609e+00;1.219512161436995257e+01;1.477095842361450195e+00
1.200254400000000000e+09;3.346000194549560547e+00;1.315789387001561117e+01;7.492294311523437500e-01
1.200265200000000000e+09;3.674000263214111328e+00;1.282051255599517248e+01;-1.254310727119445801e+00
1.200276000000000000e+09;3.594000101089477539e+00;1.234567897600692277e+01;-5.096591114997863770e-01
1.200286800000000000e+09;3.474000215530395508e+00;1.219512161436995257e+01;1.455732941627502441e+00
1.200297600000000000e+09;3.418000221252441406e+00;1.219512161436995257e+01;1.086458921432495117e+00
1.200308400000000000e+09;3.536000251770019531e+00;1.234567897600692277e+01;-1.065096020698547363e+00
1.200319200000000000e+09;3.856000185012817383e+00;1.265822726552104349e+01;-8.941923379898071289e-01
1.200330000000000000e+09;3.886000156402587891e+00;1.298701180075097916e+01;9.949033856391906738e-01
1.200340800000000000e+09;3.818000078201293945e+00;1.428571422489321918e+01;1.036103367805480957e+00
1.200351600000000000e+09;3.774000167846679688e+00;1.428571422489321918e+01;-8.682516217231750488e-01
1.200362400000000000e+09;3.760000228881835938e+00;1.408450658111861387e+01;-9.292886257171630859e-01
1.200373200000000000e+09;3.824000120162963867e+00;1.369862894019582811e+01;8.865627050399780273e-01
1.200384000000000000e+09;3.804000139236450195e+00;1.351351333935823540e+01;1.329081058502197266e+00
1.200394800000000000e+09;3.886000156402587891e+00;1.315789387001561117e+01;-4.242072701454162598e-01
1.200405600000000000e+09;4.342000007629394531e+00;1.282051255599517248e+01;-9.994812011718750000e-01
1.200416400000000000e+09;4.806000232696533203e+00;1.282051255599517248e+01;6.027405858039855957e-01
1.200427200000000000e+09;5.134000301361083984e+00;1.333333280351429018e+01;1.368755102157592773e+00
1.200438000000000000e+09;5.458000183105468750e+00;1.315789387001561117e+01;-8.850367367267608643e-02
1.200448800000000000e+09;6.084000110626220703e+00;1.298701180075097916e+01;-8.774071335792541504e-01
1.200459600000000000e+09;6.194000244140625000e+00;1.265822726552104349e+01;4.043702483177185059e-01
1.200470400000000000e+09;6.570000171661376953e+00;1.265822726552104349e+01;1.438947677612304688e+00
1.200481200000000000e+09;7.116000175476074219e+00;1.351351333935823540e+01;2.761925160884857178e-01
1.200492000000000000e+09;7.038000106811523438e+00;1.388888804954884115e+01;-9.781182408332824707e-01
1.200502800000000000e+09;6.858000278472900391e+00;1.449275242133051300e+01;-1.510666161775588989e-01
1.200513600000000000e+09;6.656000137329101562e+00;1.470588155374399264e+01;1.081881165504455566e+00
1.200524400000000000e+09;6.084000110626220703e+00;1.470588155374399264e+01;3.753776550292968750e-01
1.200535200000000000e+09;5.636000156402587891e+00;1.470588155374399264e+01;-8.835108280181884766e-01
1.200546000000000000e+09;5.202000141143798828e+00;1.470588155374399264e+01;-4.409924745559692383e-01
1.200556800000000000e+09;4.746000289916992188e+00;1.428571422489321918e+01;8.911404609680175781e-01
1.200567600000000000e+09;4.422000408172607422e+00;1.388888804954884115e+01;7.217627763748168945e-01
1.200578400000000000e+09;4.240000247955322266e+00;1.351351333935823540e+01;-7.690664529800415039e-01
1.200589200000000000e+09;4.660000324249267578e+00;1.315789387001561117e+01;-6.820886731147766113e-01
1.200600000000000000e+09;5.050000190734863281e+00;1.219512161436995257e+01;6.378368735313415527e-01
1.200610800000000000e+09;4.542000293731689453e+00;1.219512161436995257e+01;8.804590106010437012e-01
1.200621600000000000e+09;4.076000213623046875e+00;1.204819214812974337e+01;-5.020294785499572754e-01
1.200632400000000000e+09;3.674000263214111328e+00;1.176470575860627577e+01;-9.765923023223876953e-01
1.200643200000000000e+09;3.398000240325927734e+00;1.149425221995174518e+01;2.746665775775909424e-01
1.200654000000000000e+09;3.400000095367431641e+00;1.136363546310138339e+01;9.598070979118347168e-01
1.200664800000000000e+09;3.676000118255615234e+00;1.449275242133051300e+01;-2.945036292076110840e-01
1.200675600000000000e+09;3.770000219345092773e+00;1.369862894019582811e+01;-1.196325540542602539e+00
1.200686400000000000e+09;3.662000179290771484e+00;1.333333280351429018e+01;-1.129184812307357788e-01
1.200697200000000000e+09;3.494000196456909180e+00;1.315789387001561117e+01;1.020844101905822754e+00
1.200708000000000000e+09;3.324000120162963867e+00;1.282051255599517248e+01;9.918515384197235107e-02
1.200718800000000000e+09;3.234000205993652344e+00;1.282051255599517248e+01;-1.234473705291748047e+00
1.200729600000000000e+09;3.250000238418579102e+00;1.315789387001561117e+01;-5.050813555717468262e-01
1.200740400000000000e+09;3.294000148773193359e+00;1.315789387001561117e+01;9.796441793441772461e-01
1.200751200000000000e+09;3.316000223159790039e+00;1.315789387001561117e+01;4.058961868286132812e-01
1.200762000000000000e+09;3.294000148773193359e+00;1.315789387001561117e+01;-1.225318193435668945e+00
1.200772800000000000e+09;3.242000102996826172e+00;1.315789387001561117e+01;-8.255257010459899902e-01
1.200783600000000000e+09;3.162000179290771484e+00;1.333333280351429018e+01;9.674367308616638184e-01
1.200794400000000000e+09;3.044000148773193359e+00;1.351351333935823540e+01;8.301034569740295410e-01
1.200805200000000000e+09;2.926000118255615234e+00;1.351351333935823540e+01;-1.089510798454284668e+00
1.200816000000000000e+09;2.864000082015991211e+00;1.351351333935823540e+01;-1.164281129837036133e+00
1.200826800000000000e+09;2.828000068664550781e+00;1.369862894019582811e+01;7.141331434249877930e-01
1.200837600000000000e+09;2.796000242233276367e+00;1.408450658111861387e+01;1.107821941375732422e+00
1.200848400000000000e+09;2.760000228881835938e+00;1.428571422489321918e+01;-8.957182765007019043e-01
1.200859200000000000e+09;2.714000225067138672e+00;1.428571422489321918e+01;-1.385540366172790527e+00
1.200870000000000000e+09;2.626000165939331055e+00;1.388888804954884115e+01;6.012146472930908203e-01
1.200880800000000000e+09;2.500000000000000000e+00;1.369862894019582811e+01;1.448103308677673340e+00
1.200891600000000000e+09;2.374000072479248047e+00;1.351351333935823540e+01;-5.859553813934326172e-01
1.200902400000000000e+09;2.246000051498413086e+00;1.333333280351429018e+01;-1.696829080581665039e+00
1.200913200000000000e+09;2.118000030517578125e+00;1.298701180075097916e+01;1.693777292966842651e-01
1.200924000000000000e+09;2.030000209808349609e+00;1.265822726552104349e+01;1.550340294837951660e+00
1.200934800000000000e+09;1.992000102996826172e+00;1.249999911524361629e+01;-2.716147303581237793e-01
1.200945600000000000e+09;2.024000167846679688e+00;1.249999911524361629e+01;-1.773125410079956055e+00
1.200956400000000000e+09;2.068000078201293945e+00;1.234567897600692277e+01;-1.831110566854476929e-02
1.200967200000000000e+09;2.130000114440917969e+00;1.219512161436995257e+01;1.753288388252258301e+00
1.200978000000000000e+09;2.282000064849853516e+00;1.162790658185133985e+01;1.266518086194992065e-01
1.200988800000000000e+09;2.305999994277954102e+00;1.123595486053266868e+01;-1.965391993522644043e+00
1.200999600000000000e+09;2.206000089645385742e+00;1.086956431599788608e+01;-5.920590758323669434e-01
1.201010400000000000e+09;2.044000148773193359e+00;1.052631509601248894e+01;1.605273604393005371e+00
1.201021200000000000e+09;1.884000062942504883e+00;1.041666657612141655e+01;4.394665360450744629e-01
1.201032000000000000e+09;1.732000112533569336e+00;1.041666657612141655e+01;-1.896725416183471680e+00
1.201042800000000000e+09;1.592000126838684082e+00;1.030927804644246315e+01;-7.507553100585937500e-01
1.201053600000000000e+09;1.478000044822692871e+00;9.999999850988389838e+00;1.676992058753967285e+00
1.201064400000000000e+09;1.394000053405761719e+00;9.803921035829329611e+00;8.651997447013854980e-01
1.201075200000000000e+09;1.334000110626220703e+00;9.999999850988389838e+00;-1.887569785118103027e+00
1.201086000000000000e+09;1.312000036239624023e+00;9.900989754271746435e+00;-1.284829258918762207e+00
1.201096800000000000e+09;1.440000057220458984e+00;2.040816224748424901e+01;1.356547713279724121e+00
1.201107600000000000e+09;1.894000053405761719e+00;1.923076883399275872e+01;1.120029330253601074e+00
1.201118400000000000e+09;2.502000093460083008e+00;1.785714230595196383e+01;-1.643421769142150879e+00
1.201129200000000000e+09;2.952000141143798828e+00;1.666666600439286228e+01;-1.309244036674499512e+00
1.201140000000000000e+09;3.090000152587890625e+00;1.612903155254650756e+01;1.355021834373474121e+00
1.201150800000000000e+09;3.044000148773193359e+00;1.515151523361521413e+01;1.480147719383239746e+00
1.201161600000000000e+09;3.032000064849853516e+00;1.492537276254622114e+01;-1.434369921684265137e+00
1.201172400000000000e+09;2.996000051498413086e+00;1.492537276254622114e+01;-1.751762390136718750e+00
1.201183200000000000e+09;2.966000080108642578e+00;1.470588155374399264e+01;8.590960502624511719e-01
1.201194000000000000e+09;2.926000118255615234e+00;1.408450658111861387e+01;1.438947677612304688e+00
1.201204800000000000e+09;2.938000202178955078e+00;1.388888804954884115e+01;-1.187170028686523438e+00
1.201215600000000000e+09;2.934000253677368164e+00;1.388888804954884115e+01;-1.829584598541259766e+00
1.201226400000000000e+09;2.960000038146972656e+00;1.388888804954884115e+01;7.492294311523437500e-01
1.201237200000000000e+09;3.100000143051147461e+00;1.408450658111861387e+01;1.657155036926269531e+00
1.201248000000000000e+09;3.258000135421752930e+00;1.408450658111861387e+01;-8.987700939178466797e-01
1.201258800000000000e+09;3.296000242233276367e+00;1.388888804954884115e+01;-2.108829021453857422e+00
1.201269600000000000e+09;3.238000154495239258e+00;1.388888804954884115e+01;1.907406896352767944e-01
1.201280400000000000e+09;3.172000169754028320e+00;1.388888804954884115e+01;1.504562497138977051e+00
1.201291200000000000e+09;3.142000198364257812e+00;1.388888804954884115e+01;-5.829035043716430664e-01
1.201302000000000000e+09;3.224000215530395508e+00;1.408450658111861387e+01;-1.969969749450683594e+00
1.201312800000000000e+09;3.418000221252441406e+00;1.562499925785235888e+01;1.602221727371215820e-01
1.201323600000000000e+09;3.578000068664550781e+00;1.562499925785235888e+01;1.693777322769165039e+00
1.201334400000000000e+09;3.626000165939331055e+00;1.612903155254650756e+01;-2.273629009723663330e-01
1.201345200000000000e+09;3.636000156402587891e+00;1.612903155254650756e+01;-2.021851301193237305e+00
1.201356000000000000e+09;3.636000156402587891e+00;1.612903155254650756e+01;-3.280739784240722656e-01
1.201366800000000000e+09;3.560000181198120117e+00;1.587301561771757541e+01;1.422162532806396484e+00
1.201377600000000000e+09;3.426000118255615234e+00;1.538461418546877901e+01;1.220740377902984619e-02
1.201388400000000000e+09;3.244000196456909180e+00;1.492537276254622114e+01;-1.823480963706970215e+00
1.201399200000000000e+09;3.064000129699707031e+00;1.492537276254622114e+01;-3.524887859821319580e-01
1.201410000000000000e+09;2.900000095367431641e+00;1.470588155374399264e+01;1.478621840476989746e+00
1.201420800000000000e+09;2.734000205993652344e+00;1.428571422489321918e+01;3.128147125244140625e-01
1.201431600000000000e+09;2.586000204086303711e+00;1.388888804954884115e+01;-1.745658755302429199e+00
1.201442400000000000e+09;2.472000122070312500e+00;1.351351333935823540e+01;-7.812738418579101562e-01
1.201453200000000000e+09;2.370000123977661133e+00;1.351351333935823540e+01;1.095614433288574219e+00
1.201464000000000000e+09;2.274000167846679688e+00;1.333333280351429018e+01;3.982665538787841797e-01
1.201474800000000000e+09;2.198000192642211914e+00;1.298701180075097916e+01;-1.510666251182556152e+00
1.201485600000000000e+09;2.144000053405761719e+00;1.265822726552104349e+01;-7.217627763748168945e-01
1.201496400000000000e+09;2.110000133514404297e+00;1.265822726552104349e+01;1.078829288482666016e+00
1.201507200000000000e+09;2.090000152587890625e+00;1.249999911524361629e+01;6.485183238983154297e-01
1.201518000000000000e+09;2.098000049591064453e+00;1.249999911524361629e+01;-1.301614403724670410e+00
1.201528800000000000e+09;2.140000104904174805e+00;1.265822726552104349e+01;-9.796441793441772461e-01
1.201539600000000000e+09;2.188000202178955078e+00;1.282051255599517248e+01;7.263405323028564453e-01
1.201550400000000000e+09;2.238000154495239258e+00;1.298701180075097916e+01;6.469923853874206543e-01
1.201561200000000000e+09;2.270000219345092773e+00;1.612903155254650756e+01;-1.022370100021362305e+00
1.201572000000000000e+09;2.266000032424926758e+00;1.612903155254650756e+01;-8.667256832122802734e-01
1.201582800000000000e+09;2.218000173568725586e+00;1.562499925785235888e+01;7.034516334533691406e-01
1.201593600000000000e+09;2.146000146865844727e+00;1.492537276254622114e+01;7.965331077575683594e-01
1.201604400000000000e+09;2.068000078201293945e+00;1.470588155374399264e+01;-7.415997982025146484e-01
1.201615200000000000e+09;1.978000044822692871e+00;1.388888804954884115e+01;-9.994812011718750000e-01
1.201626000000000000e+09;1.888000130653381348e+00;1.351351333935823540e+01;3.418073058128356934e-01
1.201636800000000000e+09;1.830000042915344238e+00;1.351351333935823540e+01;6.866664886474609375e-01
1.201647600000000000e+09;1.794000029563903809e+00;1.315789387001561117e+01;-5.355998277664184570e-01
1.201658400000000000e+09;1.758000135421752930e+00;1.265822726552104349e+01;-9.323404431343078613e-01
1.201669200000000000e+09;1.744000077247619629e+00;1.249999911524361629e+01;2.105777114629745483e-01
1.201680000000000000e+09;1.746000051498413086e+00;1.249999911524361629e+01;6.912442445755004883e-01
1.201690800000000000e+09;1.762000083923339844e+00;1.234567897600692277e+01;-3.097628653049468994e-01
1.201701600000000000e+09;1.786000132560729980e+00;1.219512161436995257e+01;-9.445478916168212891e-01
1.201712400000000000e+09;1.732000112533569336e+00;1.204819214812974337e+01;-7.477034628391265869e-02
1.201723200000000000e+09;1.774000048637390137e+00;1.204819214812974337e+01;5.462813377380371094e-01
1.201734000000000000e+09;2.144000053405761719e+00;1.136363546310138339e+01;-1.663258820772171021e-01
1.201744800000000000e+09;2.108000040054321289e+00;1.123595486053266868e+01;-8.606219887733459473e-01
1.201755600000000000e+09;2.052000045776367188e+00;1.123595486053266868e+01;-2.441480755805969238e-01
1.201766400000000000e+09;2.028000116348266602e+00;1.136363546310138339e+01;4.913479983806610107e-01
1.201777200000000000e+09;2.044000148773193359e+00;1.176470575860627577e+01;1.358073651790618896e-01
1.201788000000000000e+09;2.144000053405761719e+00;1.204819214812974337e+01;-6.714072227478027344e-01
1.201798800000000000e+09;2.206000089645385742e+00;1.234567897600692277e+01;-3.357036113739013672e-01
1.201809600000000000e+09;2.392000198364257812e+00;1.298701180075097916e+01;4.287850558757781982e-01
1.201820400000000000e+09;3.034000158309936523e+00;1.333333280351429018e+01;3.753776550292968750e-01
1.201831200000000000e+09;4.108000278472900391e+00;1.408450658111861387e+01;-3.738517463207244873e-01
1.201842000000000000e+09;4.604000091552734375e+00;1.470588155374399264e+01;-3.799554407596588135e-01
1.201852800000000000e+09;4.588000297546386719e+00;1.470588155374399264e+01;3.601184189319610596e-01
1.201863600000000000e+09;4.422000408172607422e+00;1.449275242133051300e+01;5.600146651268005371e-01
1.201874400000000000e+09;4.180000305175781250e+00;1.369862894019582811e+01;-1.556444019079208374e-01
1.201885200000000000e+09;4.350000381469726562e+00;1.351351333935823540e+01;-4.882961511611938477e-01
1.201896000000000000e+09;4.174000263214111328e+00;1.333333280351429018e+01;1.953184604644775391e-01
1.201906800000000000e+09;3.754000186920166016e+00;1.333333280351429018e+01;6.088442802429199219e-01
1.201917600000000000e+09;3.514000177383422852e+00;1.315789387001561117e+01;-3.051850944757461548e-02
1.201928400000000000e+09;3.400000095367431641e+00;1.298701180075097916e+01;-7.126072049140930176e-01
1.201939200000000000e+09;3.310000181198120117e+00;1.282051255599517248e+01;-1.480147689580917358e-01
1.201950000000000000e+09;3.314000129699707031e+00;1.265822726552104349e+01;5.813776254653930664e-01
1.201960800000000000e+09;3.184000253677368164e+00;1.298701180075097916e+01;1.235999614000320435e-01
1.201971600000000000e+09;2.882000207901000977e+00;1.298701180075097916e+01;-6.988738775253295898e-01
1.201982400000000000e+09;2.566000223159790039e+00;1.265822726552104349e+01;-2.746665775775909424e-01
1.201993200000000000e+09;2.298000097274780273e+00;1.234567897600692277e+01;7.385479211807250977e-01
1.202004000000000000e+09;2.092000007629394531e+00;1.219512161436995257e+01;4.486220777034759521e-01
1.202014800000000000e+09;2.094000101089477539e+00;1.204819214812974337e+01;-6.668294072151184082e-01
1.202025600000000000e+09;2.184000015258789062e+00;1.176470575860627577e+01;-4.470961689949035645e-01
1.202036400000000000e+09;2.404000043869018555e+00;1.149425221995174518e+01;7.934812307357788086e-01
1.202047200000000000e+09;2.316000223159790039e+00;1.136363546310138339e+01;7.889034748077392578e-01
1.202058000000000000e+09;2.438000202178955078e+00;6.666666401757145088e+00;-4.272591471672058105e-01
1.202068800000000000e+09;2.840000152587890625e+00;7.352940776871996320e+00;-4.150517284870147705e-01
1.202079600000000000e+09;3.238000154495239258e+00;7.299269571232712472e+00;8.651997447013854980e-01
1.202090400000000000e+09;4.956000328063964844e+00;1.136363546310138339e+01;1.062044143676757812e+00
1.202101200000000000e+09;5.044000148773193359e+00;1.162790658185133985e+01;-4.806665182113647461e-01
1.202112000000000000e+09;4.920000076293945312e+00;1.162790658185133985e+01;-8.682516217231750488e-01
1.202122800000000000e+09;4.940000057220458984e+00;1.162790658185133985e+01;5.157628059387207031e-01
1.202133600000000000e+09;4.556000232696533203e+00;1.162790658185133985e+01;1.039155244827270508e+00
1.202144400000000000e+09;4.186000347137451172e+00;1.190476100934072079e+01;-4.882961511611938477e-01
1.202155200000000000e+09;3.952000141143798828e+00;1.249999911524361629e+01;-1.091036677360534668e+00
1.202166000000000000e+09;3.880000114440917969e+00;1.428571422489321918e+01;4.730368852615356445e-01
1.202176800000000000e+09;3.872000217437744141e+00;1.408450658111861387e+01;1.255836606025695801e+00
1.202187600000000000e+09;3.820000171661376953e+00;1.388888804954884115e+01;-3.189184367656707764e-01
1.202198400000000000e+09;3.880000114440917969e+00;1.369862894019582811e+01;-1.374858856201171875e+00
1.202209200000000000e+09;4.202000141143798828e+00;1.369862894019582811e+01;1.464888453483581543e-01
1.202220000000000000e+09;4.328000068664550781e+00;1.351351333935823540e+01;1.286355137825012207e+00
1.202230800000000000e+09;4.228000164031982422e+00;1.333333280351429018e+01;-1.998962312936782837e-01
1.202241600000000000e+09;4.092000007629394531e+00;1.315789387001561117e+01;-1.446577310562133789e+00
